['2', ['081109', '203518', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/mnt/hadoop/mapred/system/job_200811092030_0001/job.jar.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19718', ['081109', '203818', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000056_0/part-00056.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19719', ['081109', '203818', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000208_0/part-00208.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19724', ['081109', '203818', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000185_0/part-00185.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19725', ['081109', '203818', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000285_0/part-00285.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19726', ['081109', '203818', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000367_0/part-00367.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19732', ['081109', '203818', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000071_0/part-00071.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19737', ['081109', '203818', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000049_0/part-00049.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19738', ['081109', '203818', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000110_0/part-00110.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19739', ['081109', '203818', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000264_0/part-00264.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19740', ['081109', '203818', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000397_0/part-00397.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19744', ['081109', '203818', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000107_0/part-00107.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19745', ['081109', '203818', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000391_0/part-00391.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19753', ['081109', '203818', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000198_0/part-00198.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19758', ['081109', '203818', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000043_0/part-00043.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19811', ['081109', '203819', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000270_0/part-00270.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19814', ['081109', '203819', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000131_0/part-00131.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19822', ['081109', '203819', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000310_0/part-00310.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19891', ['081109', '203820', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000096_0/part-00096.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19901', ['081109', '203820', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000178_0/part-00178.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19911', ['081109', '203820', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000273_0/part-00273.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19914', ['081109', '203820', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000037_0/part-00037.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19918', ['081109', '203820', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000194_0/part-00194.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19921', ['081109', '203820', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000352_0/part-00352.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19922', ['081109', '203820', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000403_0/part-00403.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['19925', ['081109', '203820', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000243_0/part-00243.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20002', ['081109', '203821', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000210_0/part-00210.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20003', ['081109', '203821', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000387_0/part-00387.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20009', ['081109', '203821', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000295_0/part-00295.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20010', ['081109', '203821', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000384_0/part-00384.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20022', ['081109', '203821', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000028_0/part-00028.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20023', ['081109', '203821', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000309_0/part-00309.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20039', ['081109', '203821', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000179_0/part-00179.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20099', ['081109', '203822', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000382_0/part-00382.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20104', ['081109', '203822', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000124_0/part-00124.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20105', ['081109', '203822', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000271_0/part-00271.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20108', ['081109', '203822', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000331_0/part-00331.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20113', ['081109', '203822', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000121_0/part-00121.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20114', ['081109', '203822', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000134_0/part-00134.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20116', ['081109', '203822', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000334_0/part-00334.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20119', ['081109', '203822', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000022_0/part-00022.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20120', ['081109', '203822', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000265_0/part-00265.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20232', ['081109', '203823', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000119_0/part-00119.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20233', ['081109', '203823', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000381_0/part-00381.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20254', ['081109', '203823', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000000_0/part-00000.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20255', ['081109', '203823', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000388_0/part-00388.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20261', ['081109', '203823', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000076_0/part-00076.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20267', ['081109', '203823', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000045_0/part-00045.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20268', ['081109', '203823', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000073_0/part-00073.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20271', ['081109', '203823', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000062_0/part-00062.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20272', ['081109', '203823', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000069_0/part-00069.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20273', ['081109', '203823', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000245_0/part-00245.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20381', ['081109', '203824', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000085_0/part-00085.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20382', ['081109', '203824', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000130_0/part-00130.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20383', ['081109', '203824', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000164_0/part-00164.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20397', ['081109', '203824', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000252_0/part-00252.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20405', ['081109', '203824', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000173_0/part-00173.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20409', ['081109', '203824', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000143_0/part-00143.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20417', ['081109', '203824', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000313_0/part-00313.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20424', ['081109', '203824', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000005_0/part-00005.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20425', ['081109', '203824', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20429', ['081109', '203824', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000133_0/part-00133.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20430', ['081109', '203824', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000268_0/part-00268.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20533', ['081109', '203825', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000039_0/part-00039.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20534', ['081109', '203825', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000211_0/part-00211.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20535', ['081109', '203825', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000234_0/part-00234.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20536', ['081109', '203825', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000402_0/part-00402.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20549', ['081109', '203825', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000001_0/part-00001.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20552', ['081109', '203825', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000106_0/part-00106.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20553', ['081109', '203825', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000139_0/part-00139.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20554', ['081109', '203825', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000261_0/part-00261.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20558', ['081109', '203825', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000002_0/part-00002.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20559', ['081109', '203825', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000216_0/part-00216.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20564', ['081109', '203825', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000175_0/part-00175.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20567', ['081109', '203825', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000114_0/part-00114.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20579', ['081109', '203825', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000018_0/part-00018.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20580', ['081109', '203825', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000129_0/part-00129.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20581', ['081109', '203825', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000249_0/part-00249.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20666', ['081109', '203826', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000374_0/part-00374.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20667', ['081109', '203826', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000380_0/part-00380.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20674', ['081109', '203826', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000224_0/part-00224.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20679', ['081109', '203826', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000093_0/part-00093.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20683', ['081109', '203826', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000376_0/part-00376.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20690', ['081109', '203826', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000176_0/part-00176.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20692', ['081109', '203826', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000241_0/part-00241.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20698', ['081109', '203826', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000058_0/part-00058.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20699', ['081109', '203826', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000235_0/part-00235.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20756', ['081109', '203827', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000031_0/part-00031.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20761', ['081109', '203827', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000061_0/part-00061.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20762', ['081109', '203827', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000217_0/part-00217.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20767', ['081109', '203827', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000016_0/part-00016.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20768', ['081109', '203827', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000259_0/part-00259.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['20772', ['081109', '203827', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000029_0/part-00029.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
